Timestamp,Seconds_Offset,Text_Label,Text_Valence,Audio_Label,Audio_Valence,Transcript,Timestamp_ms,Time_Str,Lat,Lon,Void,Bio,Tech,Entropy,GSR,MOD
2026-01-16 12:08:06,448.0,positive,0.848,sad,-0.725,"Yeah, you'll leave here. Yeah, okay. As a student, it's fine. It's originally from here. Yeah. Oh, this is an interesting sound.",602437.0,12:08:02,45.433838,12.359022,0.3,0.01,0.02,0.67,359.0,1.07
2026-01-16 12:08:14,456.0,positive,0.956,sad,-0.996,"Oh, this is an interesting sound.",610424.0,12:08:10,45.433869,12.359025,0.24,0.2,0.03,0.53,367.0,1.07
2026-01-16 12:08:22,464.0,positive,0.834,neu,0.0,Thank you.,618408.0,12:08:18,45.43396,12.359066,0.82,0.02,0.08,0.08,376.0,1.07
2026-01-16 12:08:30,472.0,positive,0.834,sad,-0.823,Thank you.,626397.0,12:08:26,45.434042,12.359098,0.01,0.95,0.04,0.0,385.0,1.07
2026-01-16 12:08:38,480.0,positive,0.834,sad,-0.947,Thank you.,634389.0,12:08:34,45.434092,12.359093,0.57,0.05,0.03,0.35,383.0,1.07
2026-01-16 12:08:46,488.0,positive,0.834,sad,-0.948,Thank you.,642379.0,12:08:42,45.434111,12.359097,1.0,0.0,0.0,0.0,369.0,1.07
2026-01-16 12:08:54,496.0,positive,0.834,sad,-0.991,Thank you.,650370.0,12:08:50,45.434158,12.359073,0.1,0.0,0.0,0.9,368.0,1.07
2026-01-16 12:09:02,504.0,positive,0.834,sad,-0.98,Thank you.,658356.0,12:08:58,45.434242,12.359123,0.99,0.0,0.0,0.0,389.0,1.07
2026-01-16 12:09:10,512.0,positive,0.834,sad,-0.773,Thank you.,666355.0,12:09:06,45.434261,12.359168,0.99,0.0,0.0,0.01,387.0,1.07
2026-01-16 12:09:18,520.0,positive,0.834,hap,0.799,Thank you.,674353.0,12:09:14,45.434264,12.35916,0.81,0.01,0.0,0.18,394.0,1.07
2026-01-16 12:09:26,528.0,positive,0.834,hap,0.502,Thank you.,682356.0,12:09:22,45.434269,12.359156,0.54,0.17,0.01,0.27,390.0,1.07
2026-01-16 12:09:34,536.0,neutral,0.0,sad,-0.762,Here it is.,690360.0,12:09:30,45.434271,12.359154,0.29,0.01,0.0,0.7,392.0,1.07
2026-01-16 12:09:42,544.0,positive,0.867,sad,-0.769,Here it recognizes nature. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah.,698366.0,12:09:38,45.434274,12.359151,0.11,0.0,0.0,0.89,400.0,1.07
2026-01-16 12:09:50,552.0,positive,0.91,sad,-0.734,"It recognizes nature. Yeah. Yeah, I think maybe because this is bigger. And it occupies all the view of the camera. Yeah, yeah, yeah. Well, our bevious. It's very nice. Yeah, yeah. I could tell me something about this, please. Like.",706373.0,12:09:46,45.434283,12.359156,0.9,0.06,0.0,0.04,408.0,1.07
2026-01-16 12:09:58,560.0,positive,0.95,sad,-0.984,"Yeah, yeah, yeah, well, I'll be yours. It's very nice. Yeah, yeah. I could tell me something about this place, like... About this place? Yeah, yeah. So this is the San Pietrović Church, and it's a very old church.",714379.0,12:09:54,45.434296,12.359165,0.51,0.42,0.01,0.07,399.0,1.07
2026-01-16 12:10:06,568.0,neutral,0.0,sad,-0.994,"Tell me something about this place, about this place. So this is the San Pietrović and it's a very old church. And I don't really come here very often. But with the other people,",722388.0,12:10:02,45.434318,12.35917,0.63,0.28,0.02,0.07,398.0,1.07
2026-01-16 12:10:14,576.0,neutral,0.0,sad,-0.668,church and is a very old church and I don't really come here very often but with the other park behind the place we were also it's called Santelina. They're pretty much the only,730392.0,12:10:10,45.434332,12.359178,0.4,0.3,0.01,0.28,402.0,1.07
2026-01-16 12:10:22,584.0,positive,0.617,neu,0.0,here very often but with the other park behind the place we were also it's called Santelina they're pretty much the only green parts of Venice and here in the summer they make a very big fest,738402.0,12:10:18,45.434345,12.359189,0.07,0.0,0.0,0.93,397.0,1.07
2026-01-16 12:10:30,592.0,positive,0.946,sad,-0.431,"We are in Sampelina, they are pretty much the only green parts of Venice. And here in the summer they make a very big fest. So like the local people? Yeah, very nice because I think people know this place.",746408.0,12:10:26,45.434356,12.359192,0.15,0.0,0.0,0.85,395.0,1.07
2026-01-16 12:10:38,600.0,positive,0.84,sad,-0.856,"And hearing the summer they make a very big fest. So like the, oh yeah, the, for the local people? Yeah, yeah. But it's nice because I think people know this place in Venice and Arombenes for the summer fest and not enough for them. Yeah, yeah. That's around.",754419.0,12:10:34,45.434363,12.359195,0.05,0.79,0.15,0.01,398.0,1.07
2026-01-16 12:10:46,608.0,positive,0.93,sad,-0.874,"Yeah, very nice because I think people know this place in Venice and Aron Venice for the summer fest and not enough for it. Yeah, yeah. It's around.",762429.0,12:10:42,45.434371,12.359196,0.59,0.22,0.06,0.13,400.0,1.07
2026-01-16 12:10:54,616.0,negative,-0.685,hap,0.517,"Yeah, yeah. It's pretty much a dead end. The only part can go that way. Yeah.",770440.0,12:10:50,45.434383,12.3592,0.14,0.15,0.0,0.71,401.0,1.07
2026-01-16 12:11:02,624.0,negative,-0.595,sad,-0.855,"It's pretty much a dead end. The only part. Can go that way. Yeah. How do you recognize this materials, but also the water? Yeah.",778451.0,12:10:58,45.434395,12.359203,0.23,0.3,0.04,0.43,402.0,1.07
2026-01-16 12:11:10,632.0,positive,0.774,sad,-0.924,"Yeah. Now we have to recognize this materials, but also the water and also the green. I think it is a mix. Kind of interesting, right? Yeah.",786465.0,12:11:06,45.434404,12.359199,0.03,0.86,0.1,0.01,404.0,1.07
2026-01-16 12:11:18,640.0,positive,0.955,sad,-0.821,So the water is always good.,794490.0,12:11:14,45.434418,12.359195,0.04,0.0,0.0,0.95,401.0,1.07
2026-01-16 12:11:26,648.0,positive,0.682,sad,-0.94,kind of interesting right yeah so the voice sound is always going to be here because that's our baseline yeah because that represents like the normal statues of the of the veneers,802505.0,12:11:22,45.434442,12.35918,1.0,0.0,0.0,0.0,402.0,1.07
2026-01-16 12:11:34,656.0,positive,0.642,hap,0.568,"So the voice sound is always going to be here because that's our baseline. Yeah, because that represents the normal statue of the Venice. I'm going to try the fun. Yeah, yeah, yeah. I think if you're looking at the tree, it's going to be more obvious. Yeah.",810521.0,12:11:30,45.434454,12.359164,0.83,0.03,0.13,0.01,393.0,1.07
2026-01-16 12:11:42,664.0,positive,0.515,sad,-0.79,"like the normal statue of the Venice. I'm gonna try the plant. Yeah, yeah, yeah. I think if you look in that tree, it's gonna be more obvious. Yeah. Yeah, is there a lot of this? Yeah.",818534.0,12:11:38,45.434467,12.359139,0.24,0.7,0.05,0.01,407.0,1.07
2026-01-16 12:11:50,672.0,positive,0.87,sad,-0.808,I'll be it. Yeah. Yeah. Yeah. Yeah. Yeah.,826551.0,12:11:46,45.434467,12.359092,0.48,0.46,0.02,0.05,409.0,1.07
2026-01-16 12:11:58,680.0,neutral,0.0,sad,-0.679,I saw your face. Yeah.,834571.0,12:11:54,45.43448,12.359032,0.97,0.0,0.0,0.03,383.0,1.07
2026-01-16 12:12:06,688.0,positive,0.834,sad,-0.769,Thank you.,842595.0,12:12:02,45.434477,12.358975,0.95,0.0,0.0,0.05,369.0,1.07
2026-01-16 12:12:14,696.0,positive,0.834,sad,-0.881,Thank you.,850615.0,12:12:10,45.434431,12.358886,0.97,0.0,0.0,0.03,367.0,1.07
2026-01-16 12:12:22,704.0,positive,0.834,sad,-0.998,Thank you.,858638.0,12:12:18,45.434393,12.358793,0.27,0.03,0.0,0.7,364.0,1.07
2026-01-16 12:12:30,712.0,negative,-0.413,sad,-0.985,Don't come to the city to the death. That's it. Thank you. Thank you. That's it. That's it. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you.,866658.0,12:12:26,45.434357,12.358724,0.57,0.05,0.02,0.37,376.0,1.07
2026-01-16 12:12:38,720.0,positive,0.834,hap,0.893,Thank you.,874686.0,12:12:34,45.434348,12.358691,0.68,0.28,0.0,0.04,376.0,1.07
2026-01-16 12:12:46,728.0,positive,0.834,hap,0.927,Thank you.,882720.0,12:12:42,45.434341,12.358676,0.79,0.09,0.0,0.12,379.0,1.07
2026-01-16 12:12:54,736.0,positive,0.834,hap,0.975,Thank you.,890752.0,12:12:51,45.434332,12.358668,0.05,0.19,0.0,0.75,382.0,1.07
2026-01-16 12:13:02,744.0,positive,0.834,sad,-0.544,Thank you.,898787.0,12:12:59,45.434326,12.358656,0.55,0.34,0.0,0.11,392.0,1.07
2026-01-16 12:13:10,752.0,positive,0.834,sad,-0.977,Thank you.,906820.0,12:13:07,45.434342,12.35863,1.0,0.0,0.0,0.0,394.0,1.07
2026-01-16 12:13:18,760.0,positive,0.834,sad,-0.99,Thank you.,914849.0,12:13:15,45.434344,12.358621,0.95,0.0,0.0,0.04,387.0,1.07
2026-01-16 12:13:26,768.0,positive,0.834,sad,-0.983,Thank you.,922886.0,12:13:23,45.434406,12.358616,0.69,0.02,0.01,0.28,404.0,1.07
2026-01-16 12:13:34,776.0,positive,0.739,sad,-0.993,"That's all depending on you. Okay. Yeah. If you can enjoy it, you have to please just enjoy it.",930917.0,12:13:31,45.434443,12.358542,0.17,0.06,0.76,0.0,393.0,1.07
2026-01-16 12:13:42,784.0,positive,0.514,sad,-0.963,"So you walk faster? It's all depending on you. Okay. Yeah. If you can enjoy it, you have places to enjoy it. Okay. Yeah. You said there was one floor for the wall.",938951.0,12:13:39,45.434448,12.358529,0.07,0.19,0.69,0.05,392.0,1.07
2026-01-16 12:13:50,792.0,positive,0.481,sad,-0.987,"If you like it, please enjoy it. You said there was one rules for the walk? Sorry? What were the rules for the walk? There's no rules. It's all depending on you. You decide the rules.",946985.0,12:13:47,45.434451,12.358528,0.0,0.02,0.96,0.02,394.0,1.07
2026-01-16 12:13:58,800.0,neutral,0.0,sad,-0.98,"You said there was one rules for the walk. Sorry? Well, where are the rules for the walk? There's no rules. It's all depending on you. You'll decide the rules. Yeah. I mean, you can pick like...",955018.0,12:13:55,45.434448,12.358521,0.06,0.23,0.68,0.03,395.0,1.07
2026-01-16 12:14:06,808.0,neutral,0.0,sad,-0.919,"No rules, it's all depending on you. You design the rules. Yeah. I mean, you can pick those rules, like now, that's familiar to you. Or like pick those rules. You just use it as a daily. Yeah.",963060.0,12:14:03,45.434448,12.358502,0.11,0.03,0.76,0.11,397.0,1.07
2026-01-16 12:14:14,816.0,neutral,0.0,sad,-0.918,"I mean, you can pick those rules, like now that's familiar to you, or pick those rules, you just use it as a daily. Yeah. So maybe the sound is going to tell you something new, or confirm something.",971101.0,12:14:11,45.434468,12.358416,0.01,0.01,0.64,0.33,402.0,1.07
2026-01-16 12:14:22,824.0,neutral,0.0,sad,-0.985,you just use it as a daily yeah so maybe the sound gonna tell you something new or yeah confirm some like old feelings and solve yeah,979142.0,12:14:19,45.434483,12.358377,0.0,0.01,0.98,0.01,394.0,1.07
2026-01-16 12:14:30,832.0,neutral,0.0,sad,-0.907,gonna tell you something new or yeah confirm some like old feelings and solve yeah,987182.0,12:14:27,45.434495,12.358324,0.55,0.01,0.02,0.42,395.0,1.07
2026-01-16 12:14:38,840.0,neutral,0.0,sad,-0.551,So what did you choose the French house?,995223.0,12:14:35,45.434502,12.358222,0.04,0.02,0.13,0.82,383.0,1.07
2026-01-16 12:14:46,848.0,neutral,0.0,sad,-0.992,Based on what did you choose different sounds? Sorry? Based on what you choose these sounds for different categories of the three-guarante sangrenia sounds.,1003263.0,12:14:43,45.434515,12.358118,0.1,0.04,0.72,0.15,385.0,1.07
2026-01-16 12:14:54,856.0,neutral,0.0,sad,-0.993,"Based on what did you choose different sounds? Sorry? Based on what you choose these sounds for different categories of the three-part sangrenia and the same? Actually, it's just the impression of the different categories. So it costs like, we are in the United States, right?",1011305.0,12:14:51,45.434527,12.358022,0.03,0.3,0.45,0.22,383.0,1.07
2026-01-16 12:15:02,864.0,neutral,0.0,hap,0.584,"different categories of three or seven green years. Actually, it's just the impression of the different categories. So of course, we are in the event, it's right. All those, first of all, you can say it's quite, or quite decaying. But I think for you guys, it's quite normal, right? It's those decaying stuff.",1019345.0,12:14:59,45.434547,12.357929,0.34,0.02,0.09,0.56,385.0,1.07
2026-01-16 12:15:10,872.0,neutral,0.0,sad,-0.629,"So of course like we are in the Philippines, right? All those facilities you can see is quite decaying. But I think for you guys it's quite normal, right? Is those decaying stuff make local people feel the balance of this area? So that's why maybe just a historical icon of when people",1027386.0,12:15:07,45.43457,12.357881,0.1,0.52,0.28,0.1,389.0,1.07
